player_id,match_id,minutes_played,rpe,session_load,stress_level,reaction_time_ms_match,sleep_duration_match,sleep_quality,recovery_score_match,name,age,position,team,goals,assists,yellow_cards,red_cards,matches_played,reaction_time_ms_player,sleep_duration_player,recovery_score_player,minutes_played_metric,rpe_metric,session_load_metric,acute_load,chronic_load,acwr,sleep_deviation,reaction_time_deviation,recovery_drop,warning_points,baseline_training_load,baseline_reaction_time,baseline_sleep,baseline_recovery,reaction_time_ms,sleep_duration,recovery_score
P003,M022,72,6.45,464.4,0.0,196.71,8.88,90.9,68.2,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,72,6.45,464.4,362.2466666666666,368.606,0.9827476130791865,0.1161904761904768,-4.002857142857152,1.030952380952371,0,403.4004761904762,200.7128571428572,8.763809523809524,69.23095238095237,196.71,8.88,68.2
P003,M023,57,7.4,421.8,0.0,206.53,8.9,93.29,68.35,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,57,7.4,421.8,374.7266666666666,373.634,1.002924430503291,0.1309090909090908,5.99909090909091,0.8340909090909179,0,406.1731818181818,200.5309090909091,8.76909090909091,69.18409090909091,206.53,8.9,68.35
P003,M024,71,6.73,477.83,0.0,203.14,8.86,90.88,68.38,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,71,6.73,477.83,394.2799999999999,373.178,1.056546741769343,0.0852173913043472,2.3482608695651948,0.7678260869565179,0,406.8526086956522,200.7917391304348,8.774782608695652,69.14782608695651,203.14,8.86,68.38
P003,M025,54,6.62,357.48,0.0,200.45,8.71,90.92,67.86,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,54,6.62,357.48,454.67666666666656,391.801,1.1604785762840486,-0.0683333333333333,-0.4395833333333598,1.255833333333328,0,409.81,200.88958333333332,8.778333333333334,69.11583333333333,200.45,8.71,67.86
P003,M026,66,5.82,384.12,0.0,203.66,8.85,86.66,69.85,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,66,5.82,384.12,419.0366666666666,391.713,1.0697543014060462,0.0743999999999989,2.7879999999999825,-0.7844000000000051,0,407.7168,200.872,8.7756,69.06559999999999,203.66,8.85,69.85
P003,M027,73,6.3,459.9,0.0,201.68,8.51,89.21,67.58,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,73,6.3,459.9,406.4766666666666,388.269,1.0468944640614282,-0.2684615384615387,0.7007692307692253,1.5157692307692372,0,406.8092307692308,200.9792307692308,8.778461538461539,69.09576923076924,201.68,8.51,67.58
P003,M028,74,4.82,356.68,0.0,198.2,8.97,83.2,69.85,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,74,4.82,356.68,400.5,404.489,0.9901381743384864,0.2014814814814816,-2.805185185185195,-0.8103703703703644,0,408.7755555555556,201.0051851851852,8.768518518518519,69.03962962962963,198.2,8.97,69.85
P003,M029,57,5.37,306.09,0.0,201.49,9.1,85.05,69.3,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,57,5.37,306.09,400.2333333333333,400.895,0.998349526268308,0.3242857142857147,0.585000000000008,-0.2314285714285802,0,406.915,200.905,8.775714285714285,69.06857142857142,201.49,9.1,69.3
P003,M030,84,5.48,460.32,0.0,204.26,8.65,85.16,70.78,Player 3,21,Forward,Team D,17,2,4,1,6,201,8.81,69,84,5.48,460.32,374.2233333333332,388.808,0.9624887690925424,-0.1368965517241367,3.334827586206899,-1.7034482758620726,0,403.43827586206896,200.9251724137931,8.786896551724137,69.07655172413793,204.26,8.65,70.78
P004,M001,53,5.06,268.18,0.0,199.73,8.59,83.4,85.65,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,53,5.06,268.18,268.18,268.18,1.0,0.0,0.0,0.0,0,268.18,199.73,8.59,85.65,199.73,8.59,85.65
P004,M002,67,7.04,471.68,0.0,198.07,8.79,92.71,90.09,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,67,7.04,471.68,268.18,268.18,1.0,0.1999999999999993,-1.6599999999999966,-4.439999999999998,0,268.18,199.73,8.59,85.65,198.07,8.79,90.09
P004,M003,66,6.44,425.04,0.0,199.17,8.64,89.77,88.1,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,66,6.44,425.04,369.93,369.93,1.0,-0.0499999999999989,0.2700000000000102,-0.2299999999999897,0,369.93,198.9,8.69,87.87,199.17,8.64,88.1
P004,M004,66,5.33,351.78,0.0,195.3,8.64,85.47,91.89,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,66,5.33,351.78,388.3,388.3,1.0,-0.0333333333333332,-3.6899999999999977,-3.943333333333328,0,388.3,198.99,8.673333333333334,87.94666666666667,195.3,8.64,91.89
P004,M005,53,5.28,279.84,0.0,200.38,8.74,84.26,90.67,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,53,5.28,279.84,416.1666666666667,379.17,1.0975727685910457,0.075000000000001,2.3125,-1.7374999999999972,0,379.17,198.0675,8.665,88.9325,200.38,8.74,90.67
P004,M006,51,6.0,306.0,0.0,201.46,8.31,87.31,91.04,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,51,6.0,306.0,352.22,359.304,0.9802841048248836,-0.3699999999999992,2.930000000000007,-1.7600000000000051,0,359.304,198.53,8.68,89.28,201.46,8.31,91.04
P004,M007,78,5.36,418.08,0.0,194.14,8.69,85.86,91.86,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,78,5.36,418.08,312.54,350.42,0.8919011471947949,0.0716666666666654,-4.87833333333333,-2.2866666666666617,0,350.42,199.0183333333333,8.618333333333334,89.57333333333334,194.14,8.69,91.86
P004,M008,73,5.76,420.48,0.0,194.19,8.5,87.66,92.43,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,73,5.76,420.48,334.64,360.0857142857143,0.929334285487582,-0.1285714285714281,-4.131428571428586,-2.530000000000016,0,360.0857142857143,198.32142857142856,8.628571428571428,89.89999999999999,194.19,8.5,92.43
P004,M009,64,6.16,394.24,0.0,203.46,8.51,87.66,92.25,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,64,6.16,394.24,381.52,367.635,1.0377684388047927,-0.1025000000000009,5.655000000000001,-2.0337499999999977,0,367.635,197.805,8.6125,90.21625,203.46,8.51,92.25
P004,M010,72,6.7,482.4,0.0,196.38,8.7,91.49,90.06,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,72,6.7,482.4,410.9333333333333,370.5911111111111,1.1088591199645013,0.0988888888888883,-2.0533333333333417,0.3822222222222251,0,370.5911111111111,198.4333333333333,8.601111111111111,90.44222222222224,196.38,8.7,90.06
P004,M011,54,6.58,355.32,0.0,201.88,8.48,89.88,90.69,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,54,6.58,355.32,432.3733333333334,381.772,1.1325433330190098,-0.1310000000000002,3.651999999999987,-0.2860000000000013,0,381.772,198.228,8.611,90.404,201.88,8.48,90.69
P004,M012,80,6.56,524.8,0.0,197.06,8.66,90.78,86.28,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,80,6.56,524.8,410.65333333333336,390.486,1.0516467513133207,0.0609090909090905,-1.4999999999999716,4.150000000000006,0,379.36727272727273,198.56,8.59909090909091,90.43,197.06,8.66,86.28
P004,M013,40,6.58,263.2,0.0,199.75,8.56,90.29,89.95,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,40,6.58,263.2,454.17333333333335,395.798,1.1474876915328864,-0.0441666666666655,1.315000000000026,0.1341666666666583,0,391.4866666666667,198.435,8.604166666666666,90.08416666666666,199.75,8.56,89.95
P004,M014,80,6.54,523.2,0.0,201.49,8.45,89.86,92.26,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,80,6.54,523.2,381.1066666666666,379.614,1.0039320643249898,-0.1507692307692316,2.953846153846172,-2.186153846153843,0,381.61846153846153,198.53615384615384,8.600769230769231,90.07384615384616,201.49,8.45,92.26
P004,M015,71,7.01,497.71,0.35,216.14,7.87,81.01,81.63,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,71,7.01,497.71,437.06666666666666,396.756,1.1016006479213083,-0.7199999999999998,17.39285714285714,8.600000000000009,0,391.7314285714286,198.74714285714285,8.59,90.23,216.14,7.87,81.63
P004,M016,74,6.14,454.36,0.6,213.69,7.49,67.97,74.35,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,74,6.14,454.36,428.0366666666667,418.543,1.022682655465906,-1.0519999999999996,13.783333333333331,15.306666666666672,2,398.7966666666667,199.90666666666667,8.542,89.65666666666667,213.69,7.49,74.35
P004,M017,61,7.3,445.3,0.85,225.24,6.71,56.47,71.15,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,61,7.3,445.3,491.75666666666666,433.379,1.1347034966315088,-1.7662500000000003,24.47187500000001,17.549999999999997,3,402.269375,200.768125,8.47625,88.7,225.24,6.71,71.15
P004,M018,84,7.4,621.6,1.0,235.62,6.59,48.88,61.39,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,84,7.4,621.6,465.79,436.101,1.0680782662731798,-1.7823529411764714,33.41235294117649,26.27764705882352,3,404.8005882352941,202.2076470588235,8.372352941176471,87.66764705882352,235.62,6.59,61.39
P004,M019,75,5.72,429.0,0.0,196.29,8.58,87.05,92.62,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,75,5.72,429.0,507.0866666666666,456.213,1.1115129701842483,0.3066666666666666,-7.773888888888905,-6.412222222222226,0,416.845,204.0638888888889,8.273333333333333,86.20777777777778,196.29,8.58,92.62
P004,M020,67,6.44,431.48,0.0,197.06,8.62,90.18,91.48,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,67,6.44,431.48,498.6333333333334,459.689,1.0847188715269092,0.3305263157894735,-6.594736842105277,-4.934736842105266,0,417.4847368421053,203.65473684210528,8.289473684210526,86.54526315789474,197.06,8.62,91.48
P004,M021,69,7.19,496.11,0.0,199.63,8.53,93.08,89.58,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,69,7.19,496.11,494.0266666666666,454.5969999999999,1.0867354308688062,0.2239999999999984,-3.694999999999993,-2.7879999999999967,0,418.1845,203.325,8.306000000000001,86.792,199.63,8.53,89.58
P004,M022,81,6.77,548.37,0.0,197.67,8.69,91.67,91.95,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,81,6.77,548.37,452.1966666666667,468.676,0.9648385380660984,0.3733333333333331,-5.479047619047634,-5.025238095238095,0,421.8952380952381,203.1490476190476,8.316666666666666,86.92476190476191,197.67,8.69,91.95
P004,M023,87,5.79,503.73,0.0,200.24,8.54,86.86,89.52,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,87,5.79,503.73,491.9866666666667,471.033,1.0444844982552532,0.2063636363636352,-2.6599999999999966,-2.366818181818175,0,427.6440909090909,202.9,8.333636363636364,87.15318181818182,200.24,8.54,89.52
P004,M024,58,5.71,331.18,0.0,191.85,8.46,87.87,90.08,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,58,5.71,331.18,516.07,495.08600000000007,1.042384555410575,0.1173913043478265,-10.934347826086965,-2.8239130434782567,0,430.95217391304345,202.78434782608696,8.342608695652174,87.25608695652174,191.85,8.46,90.08
P004,M025,50,6.12,306.0,0.0,195.93,8.57,88.97,90.16,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,50,6.12,306.0,461.0933333333333,475.884,0.9689195966524052,0.2225000000000001,-6.398750000000007,-2.786249999999981,0,426.795,202.32875,8.3475,87.37375000000002,195.93,8.57,90.16
P004,M026,87,7.02,610.74,0.0,200.3,8.42,92.55,87.86,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,87,7.02,610.74,380.3033333333333,456.713,0.8326965366287654,0.0635999999999992,-1.7727999999999895,-0.3747999999999933,0,421.9632,202.0728,8.3564,87.4852,200.3,8.42,87.86
P004,M027,63,5.02,316.26,0.0,195.64,8.3,84.01,92.7,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,63,5.02,316.26,415.97333333333336,472.351,0.8806445489335968,-0.0588461538461526,-6.364615384615405,-5.200384615384607,0,429.2238461538461,202.0046153846154,8.358846153846153,87.4996153846154,195.64,8.3,92.7
P004,M028,74,5.98,442.52,0.0,198.2,8.47,87.87,90.14,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,74,5.98,442.52,411.0,459.447,0.8945536699554029,0.1133333333333332,-3.568888888888921,-2.447777777777773,0,425.04,201.7688888888889,8.356666666666667,87.69222222222223,198.2,8.47,90.14
P004,M029,61,5.37,327.57,0.0,199.38,8.69,84.85,89.4,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,61,5.37,327.57,456.50666666666666,441.539,1.0338988552917558,0.3292857142857137,-2.2614285714285813,-1.620357142857145,0,425.6642857142857,201.64142857142855,8.360714285714286,87.77964285714286,199.38,8.69,89.4
P004,M030,71,5.83,413.93,0.0,195.32,8.33,87.73,92.45,Player 4,19,Forward,Team A,0,2,1,0,21,198,8.5,90,71,5.83,413.93,362.1166666666666,431.396,0.83940663952996,-0.0420689655172417,-6.243448275862079,-4.614482758620696,0,422.2817241379311,201.56344827586207,8.372068965517242,87.8355172413793,195.32,8.33,92.45
P005,M001,60,6.02,361.2,0.0,199.93,7.02,76.12,91.16,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,60,6.02,361.2,361.2,361.2,1.0,0.0,0.0,0.0,0,361.2,199.93,7.02,91.16,199.93,7.02,91.16
P005,M002,68,5.36,364.48,0.0,191.71,7.0,74.51,94.95,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,68,5.36,364.48,361.2,361.2,1.0,-0.0199999999999995,-8.219999999999999,-3.7900000000000063,0,361.2,199.93,7.02,91.16,191.71,7.0,94.95
P005,M003,95,6.02,571.9,0.0,201.08,6.6,70.87,93.97,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,95,6.02,571.9,362.84,362.84,1.0,-0.4100000000000001,5.260000000000019,-0.914999999999992,0,362.84,195.82,7.01,93.055,201.08,6.6,93.97
P005,M004,69,5.61,387.09,0.0,200.72,6.65,69.64,93.5,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,69,5.61,387.09,432.5266666666666,432.5266666666666,1.0,-0.2233333333333318,3.146666666666647,-0.1400000000000005,0,432.5266666666666,197.57333333333332,6.873333333333332,93.36,200.72,6.65,93.5
P005,M005,72,5.64,406.08,0.0,200.17,6.74,70.99,93.04,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,72,5.64,406.08,441.1566666666666,421.1675,1.0474613227912093,-0.0774999999999996,1.8099999999999736,0.3549999999999897,0,421.1675,198.36,6.8175,93.395,200.17,6.74,93.04
P005,M006,51,5.93,302.43,0.0,198.08,6.81,73.56,93.09,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,51,5.93,302.43,455.02333333333326,418.15,1.0881820718243054,0.008,-0.6419999999999959,0.2339999999999946,0,418.15,198.722,6.802,93.324,198.08,6.81,93.09
P005,M007,71,5.26,373.46,0.0,202.12,6.86,70.33,93.53,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,71,5.26,373.46,365.2,398.8633333333333,0.9156018352150695,0.0566666666666666,3.5049999999999955,-0.2449999999999903,0,398.8633333333333,198.615,6.803333333333334,93.285,202.12,6.86,93.53
P005,M008,62,5.98,370.76,0.0,198.84,6.79,73.36,94.24,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,62,5.98,370.76,360.6566666666667,395.2342857142857,0.9125136145890564,-0.0214285714285713,-0.2757142857142867,-0.9199999999999876,0,395.2342857142857,199.1157142857143,6.811428571428571,93.32,198.84,6.79,94.24
P005,M009,58,4.98,288.84,0.0,197.06,6.7,68.11,93.61,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,58,4.98,288.84,348.8833333333334,392.175,0.8896113554748095,-0.1087499999999996,-2.021250000000009,-0.1749999999999971,0,392.175,199.08125,6.80875,93.435,197.06,6.7,93.61
P005,M010,70,6.4,448.0,0.0,198.39,6.87,76.4,90.9,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,70,6.4,448.0,344.3533333333333,380.6933333333333,0.904542588960493,0.0733333333333332,-0.466666666666697,2.5544444444444423,0,380.6933333333333,198.85666666666668,6.796666666666667,93.45444444444443,198.39,6.87,90.9
P005,M011,72,6.8,489.6,0.0,200.06,7.04,79.89,95.0,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,72,6.8,489.6,369.2,387.424,0.952961096886099,0.2359999999999997,1.25,-1.801000000000002,0,387.424,198.81,6.804,93.199,200.06,7.04,95.0
P005,M012,64,6.63,424.32,0.0,193.54,6.57,74.76,91.48,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,64,6.63,424.32,408.8133333333333,400.264,1.0213592362374166,-0.2554545454545449,-5.383636363636356,1.8827272727272657,0,396.7127272727273,198.92363636363635,6.825454545454545,93.36272727272728,193.54,6.57,91.48
P005,M013,68,5.88,399.84,0.0,197.56,6.85,73.92,88.7,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,68,5.88,399.84,453.97333333333336,406.248,1.1174783219445594,0.0458333333333325,-0.914999999999992,4.505833333333328,0,399.0133333333333,198.475,6.804166666666667,93.20583333333332,197.56,6.85,88.7
P005,M014,73,6.01,438.73,0.0,197.82,6.54,70.79,92.0,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,73,6.01,438.73,437.92,389.042,1.125636820703163,-0.2676923076923074,-0.5846153846154039,0.859230769230777,0,399.0769230769231,198.4046153846154,6.807692307692308,92.85923076923078,197.82,6.54,92.0
P005,M015,86,6.01,516.86,0.0,196.67,6.74,73.62,94.57,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,86,6.01,516.86,420.9633333333333,394.206,1.0678765247949886,-0.0485714285714289,-1.6928571428571502,-1.772142857142839,0,401.90928571428566,198.36285714285717,6.788571428571429,92.79785714285715,196.67,6.74,94.57
P005,M016,73,5.41,394.93,0.0,195.83,6.78,71.26,89.73,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,73,5.41,394.93,451.81,405.284,1.114798511660959,-0.0053333333333327,-2.4199999999999875,3.185999999999993,0,409.5726666666667,198.25,6.785333333333333,92.916,195.83,6.78,89.73
P005,M017,67,6.53,437.51,0.0,197.68,6.82,76.56,93.77,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,67,6.53,437.51,450.1733333333334,414.534,1.0859744516332397,0.0350000000000001,-0.4187499999999886,-1.0531249999999943,0,408.6575,198.09875,6.785,92.716875,197.68,6.82,93.77
P005,M018,77,6.21,478.17,0.0,203.81,6.82,73.87,90.67,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,77,6.21,478.17,449.7666666666667,420.939,1.0684841905042457,0.0329411764705884,5.735882352941161,2.108823529411765,0,410.3547058823529,198.07411764705884,6.787058823529412,92.77882352941177,203.81,6.82,90.67
P005,M019,78,6.1,475.8,0.0,198.08,6.85,74.85,92.55,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,78,6.1,475.8,436.87000000000006,431.68,1.0120227946627132,0.0611111111111108,-0.312777777777768,0.1116666666666788,0,414.1222222222222,198.39277777777775,6.788888888888889,92.66166666666668,198.08,6.85,92.55
P005,M020,60,4.69,281.4,0.0,199.07,6.8,67.64,89.88,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,60,4.69,281.4,463.82666666666665,450.376,1.029865416155982,0.007894736842104,0.6936842105262997,2.775789473684213,0,417.3684210526316,198.3763157894737,6.792105263157896,92.6557894736842,199.07,6.8,89.88
P005,M021,71,5.34,379.14,0.0,206.08,6.98,71.35,94.64,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,71,5.34,379.14,411.79,433.716,0.949446181372142,0.1875000000000009,7.669000000000011,-2.1230000000000047,0,410.57,198.411,6.7925,92.517,206.08,6.98,94.64
P005,M022,53,5.43,287.79,0.0,194.02,6.53,68.71,89.92,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,53,5.43,287.79,378.78,422.67,0.8961601249201505,-0.2714285714285713,-4.756190476190483,2.6980952380952345,0,409.07333333333327,198.7761904761905,6.801428571428572,92.61809523809524,194.02,6.53,89.92
P005,M023,66,5.81,383.46,0.0,196.34,6.79,73.1,91.78,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,66,5.81,383.46,316.11,409.017,0.7728529621018198,0.00090909090909,-2.2199999999999704,0.7154545454545485,0,403.56045454545455,198.56,6.78909090909091,92.49545454545456,196.34,6.79,91.78
P005,M024,56,5.86,328.16,0.0,201.89,6.84,72.82,89.6,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,56,5.86,328.16,350.13000000000005,407.379,0.8594699284941051,0.0508695652173907,3.426521739130436,2.864347826086956,0,402.6865217391304,198.46347826086955,6.789130434782609,92.46434782608696,201.89,6.84,89.6
P005,M025,90,5.89,530.1,0.0,197.95,6.76,73.18,92.28,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,90,5.89,530.1,333.13666666666666,396.322,0.8405707143854407,-0.0312500000000008,-0.6562500000000284,0.0650000000000119,0,399.58125,198.60625,6.791250000000001,92.345,197.95,6.76,92.28
P005,M026,69,5.77,398.13,0.0,189.74,6.73,73.47,94.95,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,69,5.77,398.13,413.9066666666667,397.646,1.0408923179578486,-0.0599999999999996,-8.840000000000003,-2.607600000000005,0,404.802,198.58,6.79,92.3424,189.74,6.73,94.95
P005,M027,89,5.49,488.61,0.0,199.97,6.7,70.21,90.92,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,89,5.49,488.61,418.7966666666666,397.966,1.052342829956998,-0.0876923076923068,1.7300000000000182,1.52269230769231,0,404.5453846153847,198.24,6.787692307692307,92.44269230769233,199.97,6.7,90.92
P005,M028,53,5.45,288.85,0.0,196.29,6.79,71.53,91.81,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,53,5.45,288.85,472.28,403.076,1.1716897061596323,0.0055555555555555,-2.014074074074074,0.5762962962962916,0,407.6588888888889,198.30407407407407,6.7844444444444445,92.3862962962963,196.29,6.79,91.81
P005,M029,78,6.34,494.52,0.0,199.97,6.69,73.67,95.0,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,78,6.34,494.52,391.8633333333334,384.144,1.020094894969942,-0.0946428571428565,1.7378571428571377,-2.634285714285724,0,403.4157142857143,198.2321428571429,6.784642857142857,92.36571428571428,199.97,6.69,95.0
P005,M030,66,4.92,324.72,0.0,196.05,6.59,66.82,94.72,Player 5,24,Midfielder,Team A,19,0,4,0,27,199,6.75,93,66,4.92,324.72,423.9933333333333,386.016,1.0983827958772003,-0.1913793103448275,-2.242068965517234,-2.263448275862075,0,406.5572413793103,198.29206896551725,6.781379310344827,92.45655172413792,196.05,6.59,94.72
P006,M001,75,6.94,520.5,0.0,194.19,8.24,92.64,70.51,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,75,6.94,520.5,520.5,520.5,1.0,0.0,0.0,0.0,0,520.5,194.19,8.24,70.51,194.19,8.24,70.51
P006,M002,71,5.73,406.83,0.0,190.86,8.02,87.78,69.18,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,71,5.73,406.83,520.5,520.5,1.0,-0.2200000000000006,-3.329999999999984,1.3299999999999983,0,520.5,194.19,8.24,70.51,190.86,8.02,69.18
P006,M003,69,5.28,364.32,0.0,194.05,8.14,85.09,68.45,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,69,5.28,364.32,463.665,463.665,1.0,0.0100000000000015,1.5250000000000057,1.394999999999996,0,463.665,192.525,8.129999999999999,69.845,194.05,8.14,68.45
P006,M004,62,5.59,346.58,0.0,194.28,8.3,86.48,72.07,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,62,5.59,346.58,430.55,430.55,1.0,0.1666666666666678,1.2466666666666697,-2.6899999999999835,0,430.55,193.03333333333333,8.133333333333333,69.38000000000001,194.28,8.3,72.07
P006,M005,61,5.39,328.79,0.0,194.49,8.4,85.51,69.07,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,61,5.39,328.79,372.57666666666665,409.5575,0.909705393422576,0.2249999999999996,1.1450000000000102,0.982500000000016,0,409.5575,193.345,8.175,70.05250000000001,194.49,8.4,69.07
P006,M006,73,5.74,419.02,0.0,193.25,8.25,87.36,70.99,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,73,5.74,419.02,346.56333333333333,393.404,0.8809349506698797,0.0299999999999993,-0.3240000000000123,-1.1340000000000003,0,393.404,193.574,8.22,69.856,193.25,8.25,70.99
P006,M007,69,5.22,360.18,0.0,195.15,8.71,84.61,68.78,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,69,5.22,360.18,364.7966666666666,397.67333333333335,0.917327454694808,0.4850000000000012,1.6299999999999957,1.2650000000000006,0,397.67333333333335,193.52,8.225,70.045,195.15,8.71,68.78
P006,M008,73,6.62,483.26,0.0,197.98,8.22,90.42,66.87,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,73,6.62,483.26,369.33,392.3171428571428,0.9414067336193024,-0.0742857142857147,4.227142857142837,2.9942857142857093,0,392.3171428571428,193.75285714285715,8.294285714285715,69.86428571428571,197.98,8.22,66.87
P006,M009,88,5.78,508.64,0.0,198.08,8.2,86.91,69.17,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,88,5.78,508.64,420.82,403.685,1.0424464619691096,-0.0850000000000008,3.798750000000013,0.3199999999999932,0,403.685,194.28125,8.285,69.49,198.08,8.2,69.17
P006,M010,79,5.87,463.73,0.0,190.64,8.35,88.47,71.23,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,79,5.87,463.73,450.6933333333333,415.3466666666666,1.0851016018747393,0.0744444444444436,-4.063333333333333,-1.775555555555556,0,415.3466666666666,194.7033333333333,8.275555555555556,69.45444444444445,190.64,8.35,71.23
P006,M011,72,6.0,432.0,0.0,204.18,8.52,86.42,74.77,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,72,6.0,432.0,485.21,420.18500000000006,1.154753263443483,0.2370000000000001,9.88300000000001,-5.137999999999991,0,420.18500000000006,194.297,8.283,69.632,204.18,8.52,74.77
P006,M012,62,5.6,347.2,0.0,191.49,8.42,87.05,69.61,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,62,5.6,347.2,468.1233333333333,411.335,1.1380585978176747,0.1154545454545452,-3.7054545454545575,0.489090909090919,0,421.25909090909096,195.19545454545457,8.304545454545455,70.09909090909092,191.49,8.42,69.61
P006,M013,58,5.74,332.92,0.0,194.98,8.23,87.03,71.65,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,58,5.74,332.92,414.31,405.372,1.0220488834946666,-0.0841666666666665,0.0933333333333337,-1.5916666666666686,0,415.0875,194.88666666666663,8.314166666666667,70.05833333333334,194.98,8.23,71.65
P006,M014,69,6.27,432.63,0.0,196.87,8.56,89.06,71.35,Player 6,35,Midfielder,Team D,20,13,1,1,23,196,8.26,71,69,6.27,432.63,370.7066666666667,402.232,0.9216240047203272,0.2523076923076921,1.9761538461538637,-1.169230769230765,0,408.7669230769231,194.8938461538461,8.307692307692308,70.18076923076923,196.87,8.56,71.35
